"Date","APUS49B72611"
1978-11-01,18.164
1978-12-01,18.164
1979-01-01,18.164
1979-02-01,18.164
1979-03-01,18.164
1979-04-01,18.164
1979-05-01,26.179
1979-06-01,26.179
1979-07-01,30.34
1979-08-01,30.34
1979-09-01,30.34
1979-10-01,30.34
1979-11-01,25.124
1979-12-01,25.124
1980-01-01,25.124
1980-02-01,25.124
1980-03-01,29.089
1980-04-01,29.089
1980-05-01,56.898
1980-06-01,56.898
1980-07-01,56.898
1980-08-01,56.898
1980-09-01,56.898
1980-10-01,56.898
1980-11-01,30.984
1980-12-01,30.984
1981-01-01,30.984
1981-02-01,30.984
1981-03-01,31.66
1981-04-01,31.66
1981-05-01,50.698
1981-06-01,50.802
1981-07-01,50.802
1981-08-01,50.843
1981-09-01,50.843
1981-10-01,50.843
1981-11-01,35.08
1981-12-01,35.08
1982-01-01,38.526
1982-02-01,38.526
1982-03-01,38.526
1982-04-01,38.526
1982-05-01,59.022
1982-06-01,59.022
1982-07-01,59.028
1982-08-01,59.028
1982-09-01,61.328
1982-10-01,61.328
1982-11-01,42.901
1982-12-01,42.901
1983-01-01,43.228
1983-02-01,43.005
1983-03-01,43.005
1983-04-01,43.077
1983-05-01,61.756
1983-06-01,61.756
1983-07-01,67.316
1983-08-01,67.316
1983-09-01,67.316
1983-10-01,67.386
1983-11-01,47.17
1983-12-01,47.17
1984-01-01,49.295
1984-02-01,49.844
1984-03-01,49.844
1984-04-01,49.844
1984-05-01,69.152
1984-06-01,66.535
1984-07-01,66.211
1984-08-01,66.196
1984-09-01,69.776
1984-10-01,69.735
1984-11-01,58.008
1984-12-01,53.388
1985-01-01,50.162
1985-02-01,50.162
1985-03-01,50.162
1985-04-01,50.222
1985-05-01,71.28
1985-06-01,71.26
1985-07-01,71.258
1985-08-01,71.258
1985-09-01,NA
1985-10-01,70.275
1985-11-01,46.876
1985-12-01,46.876
1986-01-01,45.953
1986-02-01,45.95
1986-03-01,45.964
1986-04-01,45.964
1986-05-01,64.18
1986-06-01,64.18
1986-07-01,65.095
1986-08-01,65.095
1986-09-01,65.095
1986-10-01,65.095
1986-11-01,44.028
1986-12-01,44.028
1987-01-01,42.686
1987-02-01,42.641
1987-03-01,42.548
1987-04-01,42.548
1987-05-01,66.763
1987-06-01,66.763
1987-07-01,66.763
1987-08-01,67.059
1987-09-01,67.032
1987-10-01,67.032
1987-11-01,44.001
1987-12-01,44.18
1988-01-01,44.18
1988-02-01,44.186
1988-03-01,45.644
1988-04-01,45.644
1988-05-01,72.925
1988-06-01,72.925
1988-07-01,72.935
1988-08-01,72.935
1988-09-01,72.935
1988-10-01,72.935
1988-11-01,50.662
1988-12-01,50.662
1989-01-01,51.266
1989-02-01,51.266
1989-03-01,51.266
1989-04-01,51.266
1989-05-01,71.214
1989-06-01,74.34
1989-07-01,74.34
1989-08-01,74.34
1989-09-01,74.34
1989-10-01,74.34
1989-11-01,55.402
1989-12-01,55.402
1990-01-01,56.057
1990-02-01,56.057
1990-03-01,56.057
1990-04-01,56.057
1990-05-01,74.053
1990-06-01,73.208
1990-07-01,73.208
1990-08-01,73.208
1990-09-01,73.096
1990-10-01,73.096
1990-11-01,59.466
1990-12-01,59.466
1991-01-01,61.195
1991-02-01,61.195
1991-03-01,61.195
1991-04-01,61.195
1991-05-01,74.532
1991-06-01,75.376
1991-07-01,75.376
1991-08-01,75.376
1991-09-01,75.479
1991-10-01,75.479
1991-11-01,62.105
1991-12-01,62.892
1992-01-01,65.089
1992-02-01,65.089
1992-03-01,65.089
1992-04-01,65.089
1992-05-01,78.387
1992-06-01,78.387
1992-07-01,78.387
1992-08-01,71.175
1992-09-01,77.882
1992-10-01,77.882
1992-11-01,56.9
1992-12-01,57.601
1993-01-01,59.484
1993-02-01,59.484
1993-03-01,59.484
1993-04-01,59.484
1993-05-01,66.608
1993-06-01,70.046
1993-07-01,70.046
1993-08-01,69.382
1993-09-01,70.576
1993-10-01,70.651
1993-11-01,62.092
1993-12-01,62.092
1994-01-01,62.05
1994-02-01,62.05
1994-03-01,62.05
1994-04-01,60.97
1994-05-01,67.932
1994-06-01,67.932
1994-07-01,67.932
1994-08-01,74.32
1994-09-01,74.588
1994-10-01,74.705
1994-11-01,66.855
1994-12-01,66.855
1995-01-01,68.871
1995-02-01,68.871
1995-03-01,68.871
1995-04-01,68.871
1995-05-01,76.946
1995-06-01,76.946
1995-07-01,76.946
1995-08-01,76.946
1995-09-01,76.946
1995-10-01,76.946
1995-11-01,68.867
1995-12-01,68.867
1996-01-01,62.247
1996-02-01,62.149
1996-03-01,0
1996-04-01,8.946
1996-05-01,69.446
1996-06-01,69.446
1996-07-01,69.446
1996-08-01,69.446
1996-09-01,69.446
1996-10-01,69.46
1996-11-01,62.164
1996-12-01,62.164
1997-01-01,62.164
1997-02-01,62.164
1997-03-01,62.164
1997-04-01,62.164
1997-05-01,69.46
1997-06-01,76.04
1997-07-01,76.04
1997-08-01,76.04
1997-09-01,76.04
1997-10-01,76.04
1997-11-01,75.231
1997-12-01,74.822
1998-01-01,67.549
1998-02-01,64.951
1998-03-01,65.311
1998-04-01,63.957
1998-05-01,76.132
1998-06-01,68.829
1998-07-01,68.012
1998-08-01,69.349
1998-09-01,70.17
1998-10-01,72.809
1998-11-01,72.119
1998-12-01,70.55
1999-01-01,70.481
1999-02-01,66.862
1999-03-01,63.44
1999-04-01,63.034
1999-05-01,74.988
1999-06-01,75.975
1999-07-01,77.628
1999-08-01,77.399
1999-09-01,82.184
1999-10-01,81.514
1999-11-01,77.772
1999-12-01,74.516
2000-01-01,75.083
2000-02-01,75.238
2000-03-01,73.769
2000-04-01,76.741
2000-05-01,84.005
2000-06-01,88.321
2000-07-01,97.993
2000-08-01,93.448
2000-09-01,97.935
2000-10-01,107.465
2000-11-01,104.146
2000-12-01,117.974
2001-01-01,186.559
2001-02-01,172.119
2001-03-01,146.994
2001-04-01,127.21
2001-05-01,127.472
2001-06-01,95.554
2001-07-01,106.939
2001-08-01,84.669
2001-09-01,68.176
2001-10-01,56.72
2001-11-01,66.996
2001-12-01,80.031
2002-01-01,75.437
2002-02-01,63.119
2002-03-01,62.296
2002-04-01,69.141
2002-05-01,75.588
2002-06-01,69.762
2002-07-01,68.809
2002-08-01,72.653
2002-09-01,77.849
2002-10-01,87.159
2002-11-01,84.856
2002-12-01,89.727
2003-01-01,96.406
2003-02-01,93.409
2003-03-01,106.232
2003-04-01,87.085
2003-05-01,94.504
2003-06-01,104.315
2003-07-01,102.789
2003-08-01,109.097
2003-09-01,104.444
2003-10-01,111.432
2003-11-01,103.124
2003-12-01,107.667
2004-01-01,110.491
2004-02-01,92.263
2004-03-01,78.939
2004-04-01,79.222
2004-05-01,91.679
2004-06-01,98.912
2004-07-01,99.359
2004-08-01,114.116
2004-09-01,111.65
2004-10-01,108.587
2004-11-01,115.815
2004-12-01,119.55
2005-01-01,123.448
2005-02-01,112.6
2005-03-01,105.465
2005-04-01,110.209
2005-05-01,123.519
2005-06-01,121.869
2005-07-01,127.495
2005-08-01,129.258
2005-09-01,147.506
2005-10-01,180.286
2005-11-01,175.802
2005-12-01,148.627
2006-01-01,174.825
2006-02-01,136.851
2006-03-01,129.214
2006-04-01,145.95
2006-05-01,137.644
2006-06-01,118.227
2006-07-01,122.156
2006-08-01,122.156
2006-09-01,135.026
2006-10-01,135.026
2006-11-01,129.172
2006-12-01,126.502
2007-01-01,126.062
2007-02-01,124.887
2007-03-01,129.255
2007-04-01,137.331
2007-05-01,146.321
2007-06-01,160.252
2007-07-01,157.12
2007-08-01,141.261
2007-09-01,141.554
2007-10-01,146.771
2007-11-01,134.232
2007-12-01,137.274
2008-01-01,128.198
2008-02-01,134.976
2008-03-01,138.237
2008-04-01,163.971
2008-05-01,169.459
2008-06-01,186.079
2008-07-01,215.944
2008-08-01,191.813
2008-09-01,158.213
2008-10-01,145.47
2008-11-01,121.091
2008-12-01,107.306
2009-01-01,125.577
2009-02-01,120.833
2009-03-01,108.895
2009-04-01,117.541
2009-05-01,108.656
2009-06-01,120.494
2009-07-01,123.787
2009-08-01,123.484
2009-09-01,117.486
2009-10-01,125.484
2009-11-01,116.567
2009-12-01,108.175
2010-01-01,117.262
2010-02-01,121.873
2010-03-01,112.542
2010-04-01,131.284
2010-05-01,125.318
2010-06-01,128.213
2010-07-01,131.351
2010-08-01,140.348
2010-09-01,139.027
2010-10-01,136.627
2010-11-01,111.088
2010-12-01,116.291
2011-01-01,117.21
2011-02-01,125.913
2011-03-01,115.922
2011-04-01,132.163
2011-05-01,133.953
2011-06-01,149.404
2011-07-01,150.053
2011-08-01,145.419
2011-09-01,144.223
2011-10-01,136.979
2011-11-01,115.219
2011-12-01,115.013
2012-01-01,117.156
2012-02-01,120.967
2012-03-01,107.962
2012-04-01,122.622
2012-05-01,125.259
2012-06-01,137.146
2012-07-01,141.104
2012-08-01,139.554
2012-09-01,134.725
2012-10-01,130.077
2012-11-01,121.413
2012-12-01,116.448
2013-01-01,110.316
2013-02-01,117.165
2013-03-01,110.73
2013-04-01,135.982
2013-05-01,141.807
2013-06-01,136.354
